pubmlst_id,st,n_reads,coverage,arcC,aroE,glpF,gmk,pta,tpi,yqiL,clonal_complex,MLST.CC,CC_filled,note,predicted_cc_is_correct,predicted_mlst_is_single
38299,7692,7000,100,4,421,1,105,1,5,854,"","",CC12,"",TRUE,TRUE
38299,7692,8000,100,4,421,1,105,1,5,854,"","",CC12,"",TRUE,TRUE
38299,ND,1000,85.54,4*,421*,611*,105*,346*,8*,854*,,"",CC12,"Tested up to DLV, none found",,
38299,ND,2000,98.62,4,421*,636*,105*,349*,5*,854*,,"",CC12,"Tested up to DLV, none found",,
38299,ND,3000,99.52,4,421*,636,105,1*,5,854,,"",CC12,"Tested up to DLV, none found",,
38299,ND,4000,100,4,421,636,105,1,5,854,,"",CC12,"Tested up to DLV, none found",,
38299,ND,5000,100,4,421,636,105,1,5,854,,"",CC12,"Tested up to DLV, none found",,
38299,ND,6000,100,4,421,636,105,1,5,854,,"",CC12,"Tested up to DLV, none found",,
38300,7749,4000,99.55,1,3,1*,598,1,1*,11*,CC1,CC1,CC5,"",TRUE,TRUE
38300,7749,5000,99.87,1,3,1,598,1,1*,11*,CC1,CC1,CC5,"",TRUE,TRUE
38300,7749,6000,100,1,3,1,598,1,1,11,CC1,CC1,CC5,"",TRUE,TRUE
38300,7749,7000,100,1,3,1,598,1,1,11,CC1,CC1,CC5,"",TRUE,TRUE
38300,7749,8000,100,1,3,1,598,1,1,11,CC1,CC1,CC5,"",TRUE,TRUE
38300,ND,1000,73.37,1,718*,383*,598*,1*,56*,11*,,CC1,CC5,"Tested up to DLV, none found",,
38300,ND,2000,92.05,1,614*,292*,598,1*,726*,11*,,CC1,CC5,"Tested up to DLV, none found",,
38300,ND,3000,97.94,1,3*,457*,598,1*,1*,11*,CC1,CC1,CC5,taken from SLV with 1 STs,TRUE,TRUE
38301,7750,6000,99.84,3,38,1*,15,1,841,40*,"","",CC361/CC15,"",TRUE,TRUE
38301,7750,7000,100,3,38,1,15,1,841,40,"","",CC361/CC15,"",TRUE,TRUE
38301,7750,8000,100,3,38,1,15,1,841,40,"","",CC361/CC15,"",TRUE,TRUE
38301,ND,1000,51.59,558*,38*,20*,15*,422*,178*,40*,,"",CC361/CC15,"Tested up to DLV, none found",,
38301,ND,2000,88.89,195*,38*,153*,15,322*,841*,40*,,"",CC361/CC15,"Tested up to DLV, none found",,
38301,ND,3000,98.42,543*,38,1*,15,1,841,40*,,"",CC361/CC15,"Tested up to DLV, none found",,
38301,ND,4000,99.55,94*,38,1*,15,1,841,40*,,"",CC361/CC15,"Tested up to DLV, none found",,
38301,ND,5000,99.65,543*,38,1*,15,1,841,40*,,"",CC361/CC15,"Tested up to DLV, none found",,
38302,7751,4000,99.29,3*,3*,1,66,4,1,1014,CC8,CC8,CC96,"",TRUE,TRUE
38302,7751,5000,99.32,3*,3*,1,66,4,1,1014,CC8,CC8,CC96,"",TRUE,TRUE
38302,7751,6000,99.77,3,3*,1,66,4,1,1014,CC8,CC8,CC96,"",TRUE,TRUE
38302,7751,7000,99.9,3,3*,1,66,4,1,1014,CC8,CC8,CC96,"",TRUE,TRUE
38302,7751,8000,100,3,3,1,66,4,1,1014,CC8,CC8,CC96,"",TRUE,TRUE
38302,ND,1000,69.44,293*,210*,795*,307*,4*,217*,1014*,,CC8,CC96,"Tested up to DLV, none found",,
38302,ND,2000,93.43,3*,174*,1*,66*,4*,217*,1014,CC8,CC8,CC96,taken from DLV with 1 STs,TRUE,TRUE
38302,ND,3000,97.75,3*,696*,1*,66,4,217*,1014,CC8,CC8,CC96,taken from DLV with 1 STs,TRUE,TRUE
38303,7693,4000,99.32,100,1*,1*,15,1,4*,11,"","",CC5,"",TRUE,TRUE
38303,7693,5000,99.84,100,1*,1,15,1,4,11,"","",CC5,"",TRUE,TRUE
38303,7693,6000,99.84,100,1*,1,15,1,4,11,"","",CC5,"",TRUE,TRUE
38303,7693,7000,99.84,100,1*,1,15,1,4,11,"","",CC5,"",TRUE,TRUE
38303,7693,8000,99.84,100,1*,1,15,1,4,11,"","",CC5,"",TRUE,TRUE
38303,ND,1000,77.97,100*,1*,110*,15*,115*,527*,11*,,"",CC5,"Tested up to DLV, none found",,
38303,ND,2000,93.75,100,1*,1032*,15*,1*,527*,11*,,"",CC5,"Tested up to DLV, none found",,
38303,ND,3000,98.17,100,1*,643*,15,1*,39*,11,,"",CC5,"Tested up to DLV, none found",,
38304,7752,3000,96.94,3*,3*,1,66,28,842,850*,"","",CC361/CC15,"",TRUE,TRUE
38304,7752,4000,99,3,3*,1,66,28,842,850*,"","",CC361/CC15,"",TRUE,TRUE
38304,7752,5000,99.55,3,3*,1,66,28,842,850*,"","",CC361/CC15,"",TRUE,TRUE
38304,7752,6000,100,3,3,1,66,28,842,850,"","",CC361/CC15,"",TRUE,TRUE
38304,7752,7000,100,3,3,1,66,28,842,850,"","",CC361/CC15,"",TRUE,TRUE
38304,7752,8000,100,3,3,1,66,28,842,850,"","",CC361/CC15,"",TRUE,TRUE
38304,ND,1000,82.01,3*,735*,798*,66*,28*,842,850*,,"",CC361/CC15,"Tested up to DLV, none found",,
38304,ND,2000,94.56,3*,614*,40*,66*,28*,842,850*,,"",CC361/CC15,"Tested up to DLV, none found",,
38305,7753,3000,98.45,4*,3*,1*,598,12*,1*,11,"","",CC361/CC15,"",TRUE,TRUE
38305,7753,4000,100,4,3,1,598,12,1,11,"","",CC361/CC15,"",TRUE,TRUE
38305,7753,5000,100,4,3,1,598,12,1,11,"","",CC361/CC15,"",TRUE,TRUE
38305,7753,6000,100,4,3,1,598,12,1,11,"","",CC361/CC15,"",TRUE,TRUE
38305,7753,7000,100,4,3,1,598,12,1,11,"","",CC361/CC15,"",TRUE,TRUE
38305,7753,8000,100,4,3,1,598,12,1,11,"","",CC361/CC15,"",TRUE,TRUE
38305,ND,1000,82.68,570*,109*,1*,598*,79*,618*,11*,,"",CC361/CC15,"Tested up to DLV, none found",,
38305,ND,2000,94.01,4*,109*,1*,598,12*,1*,11*,,"",CC361/CC15,"Tested up to DLV, none found",,
38306,7754,3000,99.32,3,1088,943*,105*,12*,10,13,"","",CC5,"",TRUE,TRUE
38306,7754,4000,99.97,3,1088,943,105*,12,10,13,"","",CC5,"",TRUE,TRUE
38306,7754,5000,100,3,1088,943,105,12,10,13,"","",CC5,"",TRUE,TRUE
38306,7754,6000,100,3,1088,943,105,12,10,13,"","",CC5,"",TRUE,TRUE
38306,7754,7000,100,3,1088,943,105,12,10,13,"","",CC5,"",TRUE,TRUE
38306,7754,8000,100,3,1088,943,105,12,10,13,"","",CC5,"",TRUE,TRUE
38306,ND,1000,79.95,377*,1088*,920*,105*,635*,10*,13*,,"",CC5,"Tested up to DLV, none found",,
38306,ND,2000,96.59,3*,1088*,814*,105*,635*,10,13,,"",CC5,"Tested up to DLV, none found",,
38308,7695,2000,93.24,6*,79*,12*,2,13*,50*,172*,"","",CC59,"",TRUE,TRUE
38308,7695,3000,98.13,6*,79*,12,2,13*,50,172*,"","",CC59,"",TRUE,TRUE
38308,7695,4000,98.78,6*,79*,12,2,13,50,172*,"","",CC59,"",TRUE,TRUE
38308,7695,5000,100,6,79,12,2,13,50,172,"","",CC59,"",TRUE,TRUE
38308,7695,6000,100,6,79,12,2,13,50,172,"","",CC59,"",TRUE,TRUE
38308,7695,7000,100,6,79,12,2,13,50,172,"","",CC59,"",TRUE,TRUE
38308,7695,8000,100,6,79,12,2,13,50,172,"","",CC59,"",TRUE,TRUE
38308,ND,1000,85.51,6*,449*,1013*,2*,13*,50*,172*,,"",CC59,"Tested up to DLV, none found",,
38485,7767,6000,99.58,14,16,11,2,922*,12,14,"","",CC59,"",TRUE,TRUE
38485,7767,7000,99.81,14,16,11,2,922*,12,14,"","",CC59,"",TRUE,TRUE
38485,7767,8000,99.87,14,16,11,2,922*,12,14,"","",CC59,"",TRUE,TRUE
38485,ND,1000,45.96,14*,823*,11*,605*,1004*,12*,14*,,"",CC59,"Tested up to DLV, none found",,
38485,ND,2000,87.75,14*,16*,11*,369*,1004*,12,14*,,"",CC59,"Tested up to DLV, none found",,
38485,ND,3000,91.67,14*,16*,11*,2,1004*,12,14*,,"",CC59,"Tested up to DLV, none found",,
38485,ND,4000,94.92,14,16*,11,2,10*,12,14,,"",CC59,"Tested up to DLV, none found",,
38485,ND,5000,96.17,14,16,11,2,867*,12,14,,"",CC59,"Tested up to DLV, none found",,
38608,8,4000,99.16,3,3*,1*,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38608,8,5000,99.84,3,3*,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38608,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38608,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38608,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38608,ND,1000,69.16,538*,337*,204*,652*,153*,385*,3*,,CC8,CC8,"Tested up to DLV, none found",,
38608,ND,2000,91.69,538*,337*,939*,126*,4*,4,3*,,CC8,CC8,"Tested up to DLV, none found",,
38608,ND,3000,98.87,3,3*,481*,1*,4,4,3,CC8,CC8,CC8,taken from SLV with 110 STs,TRUE,TRUE
38609,2086,3000,96.88,1,4,1*,4*,230*,1,10*,CC5,CC5,CC5,"",TRUE,TRUE
38609,5,6000,99.87,1,4,1,4*,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
38609,5,7000,99.94,1,4,1,4*,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
38609,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
38609,5468,4000,99.29,1,4,1*,4*,671,1,10*,CC5,CC5,CC5,"",TRUE,TRUE
38609,5468,5000,99.55,1,4,1*,4*,671,1,10,CC5,CC5,CC5,"",TRUE,TRUE
38609,ND,1000,78.12,712*,971*,643*,540*,771*,1*,384*,,CC5,CC5,"Tested up to DLV, none found",,
38609,ND,2000,91.7,1*,4,643*,540*,455*,1*,173*,,CC5,CC5,"Tested up to DLV, none found",,
38610,87,4000,98.78,19*,23*,15,2*,41,20*,15,"","",CC59,"",TRUE,TRUE
38610,87,5000,99.74,19*,23,15,2,41,20*,15,"","",CC59,"",TRUE,TRUE
38610,87,6000,100,19,23,15,2,41,20,15,"","",CC59,"",TRUE,TRUE
38610,87,7000,100,19,23,15,2,41,20,15,"","",CC59,"",TRUE,TRUE
38610,87,8000,100,19,23,15,2,41,20,15,"","",CC59,"",TRUE,TRUE
38610,ND,1000,53.81,19*,955*,11*,505*,41*,125*,506*,,"",CC59,"Tested up to DLV, none found",,
38610,ND,2000,86.56,137*,23*,1023*,505*,41*,396*,15*,,"",CC59,"Tested up to DLV, none found",,
38610,ND,3000,93.56,19*,23*,15*,505*,41*,396*,15,,"",CC59,"Tested up to DLV, none found",,
38611,12,8000,99.97,1,3,1,8*,11,5,11,"","",CC12,"",TRUE,TRUE
38611,ND,1000,74.67,296*,3*,"",370*,11,5*,11*,,"",CC12,"Tested up to DLV, none found",,
38611,ND,2000,84.13,1*,3*,"",8*,11,5,11*,,"",CC12,"Tested up to DLV, none found",,
38611,ND,3000,85.39,1,3,"",8*,11,5,11*,,"",CC12,"Tested up to DLV, none found",,
38611,ND,4000,94.27,1,3,65*,8*,11,5,11,,"",CC12,"Tested up to DLV, none found",,
38611,ND,5000,99.61,1,3,65*,8*,11,5,11,,"",CC12,"Tested up to DLV, none found",,
38611,ND,6000,99.84,1,3,798*,8*,11,5,11,,"",CC12,"Tested up to DLV, none found",,
38611,ND,7000,99.97,1,3,232,8*,11,5,11,,"",CC12,"Tested up to DLV, none found",,
38612,8,4000,98.94,3,3*,1*,1*,4,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
38612,8,5000,99.97,3,3,1*,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38612,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38612,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38612,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38612,ND,1000,65.61,3*,456*,539*,102*,192*,851*,989*,,CC8,CC8,"Tested up to DLV, none found",,
38612,ND,2000,97.04,3*,3*,1*,181*,4*,851*,3*,CC8,CC8,CC8,taken from SLV with 1 STs,TRUE,TRUE
38612,ND,3000,98.65,3*,3*,1*,149*,4*,851*,3*,CC8,CC8,CC8,taken from SLV with 3 STs,TRUE,TRUE
38692,30,4000,99.16,2,2,2*,2,6*,3,2*,CC30,CC30,CC30,"",TRUE,TRUE
38692,30,5000,99.97,2,2,2,2,6*,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38692,30,6000,99.97,2,2,2,2,6*,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38692,30,7000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38692,30,8000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38692,5515,3000,98.36,2*,2,2*,2,674*,3*,2*,CC30,CC30,CC30,"",TRUE,TRUE
38692,ND,1000,69.45,2*,807*,973*,310*,674*,456*,972*,,CC30,CC30,"Tested up to DLV, none found",,
38692,ND,2000,94.24,2*,2,200*,3*,674*,3*,2*,CC30,CC30,CC30,taken from DLV with 3 STs,TRUE,TRUE
38693,8,5000,99.77,3,3,1,1*,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38693,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38693,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38693,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38693,ND,1000,69.34,223*,3*,666*,355*,826*,124*,203*,,CC8,CC8,"Tested up to DLV, none found",,
38693,ND,2000,95.46,469*,3*,1*,181*,4*,124*,3*,CC8,CC8,CC8,taken from DLV with 2 STs,TRUE,TRUE
38693,ND,3000,98.87,3,3*,1*,181*,4*,4,3*,CC8,CC8,CC8,taken from SLV with 78 STs,TRUE,TRUE
38693,ND,4000,99.74,3,3,1,181*,4,4,3*,CC8,CC8,CC8,taken from SLV with 78 STs,TRUE,TRUE
38694,3425,3000,98.04,3*,573*,1,1*,4*,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38694,8,4000,99.81,3,3,1,1*,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38694,8,5000,99.9,3,3,1,1*,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38694,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38694,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38694,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38694,ND,1000,67.13,72*,573*,854*,80*,395*,4*,905*,,CC8,CC8,"Tested up to DLV, none found",,
38694,ND,2000,88.47,105*,573*,1*,578*,4*,4,3*,CC8,CC8,CC8,taken from DLV with 3 STs,TRUE,TRUE
38695,109,3000,98.87,3*,27*,1,1*,1*,1,10*,CC1,CC1,CC361/CC15,"",TRUE,TRUE
38695,109,4000,99.13,3*,27*,1,1,1*,1,10*,CC1,CC1,CC361/CC15,"",TRUE,TRUE
38695,109,5000,99.45,3,27,1,1,1*,1,10*,CC1,CC1,CC361/CC15,"",TRUE,TRUE
38695,109,6000,99.87,3,27,1,1,1,1,10*,CC1,CC1,CC361/CC15,"",TRUE,TRUE
38695,109,7000,99.94,3,27,1,1,1,1,10*,CC1,CC1,CC361/CC15,"",TRUE,TRUE
38695,109,8000,100,3,27,1,1,1,1,10,CC1,CC1,CC361/CC15,"",TRUE,TRUE
38695,ND,1000,70.94,704*,27*,189*,1*,378*,899*,28*,,CC1,CC361/CC15,"Tested up to DLV, none found",,
38695,ND,2000,90.53,3*,27*,1*,1*,378*,1*,28*,"CC1,CC8",CC1,CC361/CC15,"taken from DLV with 6,1 STs",FALSE,FALSE
38696,8113,3000,96.03,3*,37,979*,2*,20*,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38696,8113,4000,96.81,3,37,979,2*,20*,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38696,8113,5000,99.32,3,37,979,2*,20,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38696,8113,6000,99.9,3,37,979,2,20,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38696,8113,7000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38696,8113,8000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38696,ND,1000,49.76,66*,37*,979*,"",869*,779*,676*,,"",CC398/CC5561,"Tested up to DLV, none found",,
38696,ND,2000,88.75,3*,37*,979*,528*,20*,779*,32*,,"",CC398/CC5561,"Tested up to DLV, none found",,
38697,8113,3000,98.71,3*,37*,979,2,20*,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38697,8113,4000,99.45,3,37*,979,2,20,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38697,8113,5000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38697,8113,6000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38697,8113,7000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38697,8113,8000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38697,ND,1000,78.49,952*,463*,979*,250*,20*,392*,32*,,"",CC398/CC5561,"Tested up to DLV, none found",,
38697,ND,2000,92.71,3*,677*,979*,2,20*,26*,32*,,"",CC398/CC5561,"Tested up to DLV, none found",,
38698,8113,2000,93.49,3,37*,979,2*,20*,26*,32*,"","",CC398/CC5561,"",TRUE,TRUE
38698,8113,3000,98.9,3,37,979,2*,20*,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38698,8113,4000,99.94,3,37,979,2*,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38698,8113,5000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38698,8113,6000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38698,8113,7000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38698,8113,8000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38698,ND,1000,67.25,3*,37*,979*,"",20*,897*,32*,,"",CC398/CC5561,"Tested up to DLV, none found",,
38699,30,4000,99.03,2*,2,2*,2,6*,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38699,30,5000,99.87,2,2,2*,2,6*,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38699,30,6000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38699,30,7000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38699,30,8000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
38699,ND,1000,53.76,243*,430*,289*,612*,911*,3*,401*,,CC30,CC30,"Tested up to DLV, none found",,
38699,ND,2000,76.04,243*,781*,289*,2*,2*,3*,2*,,CC30,CC30,"Tested up to DLV, none found",,
38699,ND,3000,93.21,243*,2*,2*,2,163*,3,2,CC30,CC30,CC30,taken from SLV with 1 STs,TRUE,TRUE
38700,15,2000,96.1,13*,13*,1*,1,12*,11*,13*,CC15,CC15,CC15,"",TRUE,TRUE
38700,15,3000,99.03,13*,13*,1*,1,12,11*,13,CC15,CC15,CC15,"",TRUE,TRUE
38700,15,4000,99.77,13*,13*,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
38700,15,5000,100,13,13,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
38700,15,6000,100,13,13,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
38700,15,7000,100,13,13,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
38700,15,8000,100,13,13,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
38700,ND,1000,81.15,13*,1114*,387*,1*,12*,11*,13*,CC15,CC15,CC15,taken from SLV with 1 STs,TRUE,TRUE
38701,8113,3000,99.74,3,37*,979*,2,20,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38701,8113,4000,99.94,3,37*,979,2,20,26,32*,"","",CC398/CC5561,"",TRUE,TRUE
38701,8113,5000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38701,8113,6000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38701,8113,7000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38701,8113,8000,100,3,37,979,2,20,26,32,"","",CC398/CC5561,"",TRUE,TRUE
38701,ND,1000,75.99,543*,37*,979*,347*,20*,26*,743*,,"",CC398/CC5561,"Tested up to DLV, none found",,
38701,ND,2000,97.78,3,37*,979*,380*,20,26*,32*,,"",CC398/CC5561,"Tested up to DLV, none found",,
38702,2015,3000,97.68,3,3,1*,1,222*,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
38702,2015,4000,99.07,3,3,1,1,222*,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38702,8,5000,99.77,3,3,1,1,4*,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38702,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38702,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38702,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38702,ND,1000,76.4,106*,3*,861*,1*,293*,364*,3*,,CC8,CC8,"Tested up to DLV, none found",,
38702,ND,2000,94.66,3*,3*,1*,1,4*,364*,3*,CC8,CC8,CC8,taken from SLV with 99 STs,TRUE,TRUE
38703,7605,7000,100,892,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38703,8,5000,98.94,3*,3,1*,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38703,8,6000,99.07,3*,3,1*,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38703,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38703,ND,1000,72.54,375*,1155*,1*,473*,4*,880*,949*,,CC8,CC8,"Tested up to DLV, none found",,
38703,ND,2000,92.59,514*,1155*,1*,1*,4*,4*,3*,CC8,CC8,CC8,taken from SLV with 2 STs,TRUE,TRUE
38703,ND,3000,95.62,514*,1059*,1*,1*,4,4*,3,CC8,CC8,CC8,taken from SLV with 2 STs,TRUE,TRUE
38703,ND,4000,97.68,375*,3,1*,1,4,4,3,CC8,CC8,CC8,taken from SLV with 115 STs,TRUE,TRUE
38704,59,2000,94.37,19*,23*,15*,2*,19*,20*,15*,"","",CC59,"",TRUE,TRUE
38704,59,3000,97.81,19*,23*,15*,2,19*,20,15,"","",CC59,"",TRUE,TRUE
38704,59,4000,99.65,19,23*,15,2,19*,20,15,"","",CC59,"",TRUE,TRUE
38704,59,5000,99.84,19,23*,15,2,19*,20,15,"","",CC59,"",TRUE,TRUE
38704,59,6000,99.9,19,23*,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
38704,59,7000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
38704,59,8000,100,19,23,15,2,19,20,15,"","",CC59,"",TRUE,TRUE
38704,ND,1000,74.34,19*,23*,15*,2*,19*,147*,15*,,"",CC59,"Tested up to DLV, none found",,
38705,8117,2000,98.07,6*,5,6,2*,969,14*,5*,CC121,CC121,CC121,"",TRUE,TRUE
38705,8117,3000,99.2,6*,5,6,2,969,14*,5,CC121,CC121,CC121,"",TRUE,TRUE
38705,8117,4000,99.74,6*,5,6,2,969,14*,5,CC121,CC121,CC121,"",TRUE,TRUE
38705,8117,5000,99.87,6,5,6,2,969,14*,5,CC121,CC121,CC121,"",TRUE,TRUE
38705,8117,6000,100,6,5,6,2,969,14,5,CC121,CC121,CC121,"",TRUE,TRUE
38705,8117,7000,100,6,5,6,2,969,14,5,CC121,CC121,CC121,"",TRUE,TRUE
38705,8117,8000,100,6,5,6,2,969,14,5,CC121,CC121,CC121,"",TRUE,TRUE
38705,ND,1000,85.25,6*,817*,6*,2*,969*,14*,5*,CC121,CC121,CC121,taken from SLV with 2 STs,TRUE,TRUE
38706,8,3000,97.39,3*,3*,1,1,4,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
38706,8,4000,99.16,3,3,1,1,4,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
38706,8,5000,99.77,3,3,1,1,4,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38706,8,6000,99.94,3,3,1,1,4,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38706,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38706,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38706,ND,1000,59.34,798*,174*,297*,628*,4*,131*,653*,,CC8,CC8,"Tested up to DLV, none found",,
38706,ND,2000,85.71,767*,3*,297*,1*,4*,131*,96*,,CC8,CC8,"Tested up to DLV, none found",,
38707,1,5000,99.29,1,1,1,1*,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
38707,1,6000,99.87,1,1,1,1*,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
38707,1,7000,99.94,1,1,1,1*,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
38707,1,8000,99.94,1,1,1,1*,1,1,1,CC1,CC1,CC1,"",TRUE,TRUE
38707,ND,1000,62.67,39*,558*,665*,"",1*,735*,1*,,CC1,CC1,"Tested up to DLV, none found",,
38707,ND,2000,90.6,1,1*,1*,372*,1*,1*,1*,CC1,CC1,CC1,taken from SLV with 60 STs,TRUE,TRUE
38707,ND,3000,93.43,1,1*,1*,372*,1,1,1*,CC1,CC1,CC1,taken from SLV with 60 STs,TRUE,TRUE
38707,ND,4000,98.26,1,1*,1,131*,1,1,1,CC1,CC1,CC1,taken from SLV with 60 STs,TRUE,TRUE
38708,6719,3000,97.52,3*,3*,1,1,4*,4*,904*,CC8,CC8,CC8,"",TRUE,TRUE
38708,8,4000,99.26,3*,3,1,1,4*,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
38708,8,5000,99.48,3,3,1,1,4,4*,3*,CC8,CC8,CC8,"",TRUE,TRUE
38708,8,6000,99.77,3,3,1,1,4,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38708,8,7000,99.9,3,3,1,1,4,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38708,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38708,ND,1000,72.37,3*,496*,857*,1*,499*,368*,3*,,CC8,CC8,"Tested up to DLV, none found",,
38708,ND,2000,92.59,3*,3*,1,1*,708*,4*,420*,CC8,CC8,CC8,taken from SLV with 2 STs,TRUE,TRUE
38709,8,6000,99.94,3,3,1,1,4,4,3*,CC8,CC8,CC8,"",TRUE,TRUE
38709,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38709,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
38709,ND,1000,88.06,877*,27*,750*,1*,4*,4*,691*,,CC8,CC8,"Tested up to DLV, none found",,
38709,ND,2000,97.33,377*,487*,1*,1,4,569,691*,,CC8,CC8,"Tested up to DLV, none found",,
