"Isolate.name","MLST.CC","pubmlst_id","CC_filled","has_disagreement"
"ERR737069","CC22",NA,"CC22",FALSE
"ERR737070","CC22",NA,"CC22",FALSE
"ERR737071","CC22",NA,"CC22",FALSE
"ERR737072","CC22",NA,"CC22",FALSE
"ERR737073","CC8",NA,"CC8",FALSE
"ERR737074","CC22",NA,"CC22",FALSE
"ERR737075","CC71",NA,"CC71",FALSE
"ERR737076","CC1",NA,"CC1",FALSE
"ERR737077","CC22",NA,"CC22",FALSE
"ERR737078","CC22",NA,"CC22",FALSE
"ERR737079","CC22",NA,"CC22",FALSE
"ERR737080","CC22",NA,"CC22",FALSE
"ERR737081","CC22",NA,"CC22",FALSE
"ERR737082","CC1",NA,"CC1",FALSE
"ERR737083","CC22",NA,"CC22",FALSE
"ERR737084","CC22",NA,"CC22",FALSE
"ERR737085","CC45",NA,"CC45",FALSE
"ERR737086","CC22",NA,"CC22",FALSE
"ERR737087","CC30",NA,"CC30",FALSE
"ERR737088","CC22",NA,"CC22",FALSE
"ERR737089","CC22",NA,"CC22",FALSE
"ERR737090","CC22",NA,"CC22",FALSE
"ERR737091","CC22",NA,"CC22",FALSE
"ERR737092","CC772/CC834",NA,"CC772/CC834",FALSE
"ERR737093","CC22",NA,"CC22",FALSE
"ERR737094","CC22",NA,"CC22",FALSE
"ERR737095","CC22",NA,"CC22",FALSE
"ERR737096","CC59",NA,"CC59",FALSE
"ERR737097","CC22",NA,"CC22",FALSE
"ERR737098","CC22",NA,"CC22",FALSE
"ERR737099","CC22",NA,"CC22",FALSE
"ERR737100","CC22",NA,"CC22",FALSE
"ERR737101","CC22",NA,"CC22",FALSE
"ERR737102","CC22",NA,"CC22",FALSE
"ERR737103","CC425",NA,"CC425",FALSE
"ERR737104","CC22",NA,"CC22",FALSE
"ERR737105","CC8",NA,"CC8",FALSE
"ERR737106","CC22",NA,"CC22",FALSE
"ERR737107","CC22",NA,"CC22",FALSE
"ERR737108","CC22",NA,"CC22",FALSE
"ERR737109","CC22",NA,"CC22",FALSE
"ERR737110","CC22",NA,"CC22",FALSE
"ERR737111","CC22",NA,"CC22",FALSE
"ERR737112","CC30",NA,"CC30",FALSE
"ERR737113","CC22",NA,"CC22",FALSE
"ERR737114","CC22",NA,"CC22",FALSE
"ERR737115","CC22",NA,"CC22",FALSE
"ERR737116","CC5",NA,"CC5",FALSE
"ERR737117","CC22",NA,"CC22",FALSE
"ERR737118","CC15",NA,"CC15",FALSE
"ERR737119","CC30",NA,"CC30",FALSE
"ERR737120","CC22",NA,"CC22",FALSE
"ERR737121","CC59",NA,"CC59",FALSE
"ERR737122","CC22",NA,"CC22",FALSE
"ERR737123","CC22",NA,"CC22",FALSE
"ERR737124","CC22",NA,"CC22",FALSE
"ERR737125","CC22",NA,"CC22",FALSE
"ERR737126","CC5",NA,"CC5",FALSE
"ERR737127","CC22",NA,"CC22",FALSE
"ERR737128","CC45",NA,"CC45",FALSE
"ERR737129","CC22",NA,"CC22",FALSE
"ERR737130","CC22",NA,"CC22",FALSE
"ERR737131","CC22",NA,"CC22",FALSE
"ERR737132","CC22",NA,"CC22",FALSE
"ERR737133","CC22",NA,"CC22",FALSE
"ERR737134","CC22",NA,"CC22",FALSE
"ERR737135","CC8",NA,"CC8",FALSE
"ERR737136","CC22",NA,"CC22",FALSE
"ERR737137","CC45",NA,"CC45",FALSE
"ERR737138","CC22",NA,"CC22",FALSE
"ERR737139","CC22",NA,"CC22",FALSE
"ERR737140","CC22",NA,"CC22",FALSE
"ERR737141","CC30",NA,"CC30",FALSE
"ERR737142","CC22",NA,"CC22",FALSE
"ERR737143","CC22",NA,"CC22",FALSE
"ERR737144","CC22",NA,"CC22",FALSE
"ERR737145","CC22",NA,"CC22",FALSE
"ERR737146","CC6",NA,"CC6",FALSE
"ERR737147","CC5",NA,"CC5",FALSE
"ERR737148","CC1",NA,"CC1",FALSE
"ERR737149","CC22",NA,"CC22",FALSE
"ERR737150","CC22",NA,"CC22",FALSE
"ERR737151","CC22",NA,"CC22",FALSE
"ERR737152","CC22",NA,"CC22",FALSE
"ERR737153","CC8",NA,"CC8",FALSE
"ERR737154","CC72",NA,"CC72",FALSE
"ERR737155","CC8",NA,"CC8",FALSE
"ERR737156","CC80",NA,"CC80",FALSE
"ERR737157","CC22",NA,"CC22",FALSE
"ERR737158","CC59",NA,"CC59",FALSE
"ERR737159","CC22",NA,"CC22",FALSE
"ERR737160","CC30",NA,"CC30",FALSE
"ERR737161","CC22",NA,"CC22",FALSE
"ERR737162","CC22",NA,"CC22",FALSE
"ERR737163","CC22",NA,"CC22",FALSE
"ERR737164","CC8",NA,"CC8",FALSE
"ERR737165","CC22",NA,"CC22",FALSE
"ERR737166","CC22",NA,"CC22",FALSE
"ERR737167","CC22",NA,"CC22",FALSE
"ERR737168","CC22",NA,"CC22",FALSE
"ERR737169","CC30",NA,"CC30",FALSE
"ERR737170","CC80",NA,"CC80",FALSE
"ERR737171","CC22",NA,"CC22",FALSE
"ERR737172","CC22",NA,"CC22",FALSE
"ERR737173","CC22",NA,"CC22",FALSE
"ERR737174","CC22",NA,"CC22",FALSE
"ERR737175","CC1",NA,"CC1",FALSE
"ERR737176","CC8",NA,"CC8",FALSE
"ERR737177","CC22",NA,"CC22",FALSE
"ERR737178","CC22",NA,"CC22",FALSE
"ERR737179","CC30",NA,"CC30",FALSE
"ERR737180","CC22",NA,"CC22",FALSE
"ERR737181","CC22",NA,"CC22",FALSE
"ERR737182","CC22",NA,"CC22",FALSE
"ERR737183","CC1",NA,"CC1",FALSE
"ERR737184","CC1",NA,"CC1",FALSE
"ERR737185","CC22",NA,"CC22",FALSE
"ERR737186","CC22",NA,"CC22",FALSE
"ERR737187","CC22",NA,"CC22",FALSE
"ERR737188","CC22",NA,"CC22",FALSE
"ERR737189","CC22",NA,"CC22",FALSE
"ERR737190","CC22",NA,"CC22",FALSE
"ERR737191","CC5",NA,"CC5",FALSE
"ERR737192","CC72",NA,"CC72",FALSE
"ERR737193","CC22",NA,"CC22",FALSE
"ERR737194","CC59",NA,"CC59",FALSE
"ERR737195","CC22",NA,"CC22",FALSE
"ERR737196","CC22",NA,"CC22",FALSE
"ERR737197","CC22",NA,"CC22",FALSE
"ERR737198","CC22",NA,"CC22",FALSE
"ERR737199","CC30",NA,"CC30",FALSE
"ERR737200","CC22",NA,"CC22",FALSE
"ERR737201","CC22",NA,"CC22",FALSE
"ERR737202","CC22",NA,"CC22",FALSE
"ERR737203","CC22",NA,"CC22",FALSE
"ERR737204","CC22",NA,"CC22",FALSE
"ERR737205","CC22",NA,"CC22",FALSE
"ERR737206","CC30",NA,"CC30",FALSE
"ERR737207","CC22",NA,"CC22",FALSE
"ERR737208","CC22",NA,"CC22",FALSE
"ERR737209","CC22",NA,"CC22",FALSE
"ERR737210","CC22",NA,"CC22",FALSE
"ERR737211","CC22",NA,"CC22",FALSE
"ERR737212","CC1",NA,"CC1",FALSE
"ERR737213","CC1",NA,"CC1",FALSE
"ERR737214","CC30",NA,"CC30",FALSE
"ERR737215","CC22",NA,"CC22",FALSE
"ERR737216","CC22",NA,"CC22",FALSE
"ERR737217","CC22",NA,"CC22",FALSE
"ERR737218","CC22",NA,"CC22",FALSE
"ERR737219","CC8",NA,"CC8",FALSE
"ERR737220","CC22",NA,"CC22",FALSE
"ERR737221","CC5",NA,"CC5",FALSE
"ERR737222","CC59",NA,"CC59",FALSE
"ERR737223","CC22",NA,"CC22",FALSE
"ERR737224","CC22",NA,"CC22",FALSE
"ERR737225","CC5",NA,"CC5",FALSE
"ERR737226","CC22",NA,"CC22",FALSE
"ERR737227","CC22",NA,"CC22",FALSE
"ERR737228","CC22",NA,"CC22",FALSE
"ERR737229","CC22",NA,"CC22",FALSE
"ERR737230","CC22",NA,"CC22",FALSE
"ERR737231","CC22",NA,"CC22",FALSE
"ERR737232","CC130",NA,"CC130",FALSE
"ERR737233","CC22",NA,"CC22",FALSE
"ERR737234","CC22",NA,"CC22",FALSE
"ERR737235","CC45",NA,"CC45",FALSE
"ERR737236","CC22",NA,"CC22",FALSE
"ERR737237","CC45",NA,"CC45",FALSE
"ERR737238","CC22",NA,"CC22",FALSE
"ERR737239","CC45",NA,"CC45",FALSE
"ERR737240","CC5",NA,"CC5",FALSE
"ERR737241","CC22",NA,"CC22",FALSE
"ERR737242","CC22",NA,"CC22",FALSE
"ERR737243","CC8",NA,"CC8",FALSE
"ERR737244","CC22",NA,"CC22",FALSE
"ERR737245","CC30",NA,"CC30",FALSE
"ERR737246","CC22",NA,"CC22",FALSE
"ERR737247","CC22",NA,"CC22",FALSE
"ERR737248","CC22",NA,"CC22",FALSE
"ERR737249","CC22",NA,"CC22",FALSE
"ERR737250","CC5",NA,"CC5",FALSE
"ERR737251","CC1",NA,"CC1",FALSE
"ERR737252","CC1",NA,"CC1",FALSE
"ERR737253","CC30",NA,"CC30",FALSE
"ERR737254","CC59",NA,"CC59",FALSE
"ERR737255","CC22",NA,"CC22",FALSE
"ERR737256","CC22",NA,"CC22",FALSE
"ERR737257","CC1",NA,"CC1",FALSE
"ERR737258","CC22",NA,"CC22",FALSE
"ERR737259","CC22",NA,"CC22",FALSE
"ERR737260","CC45",NA,"CC45",FALSE
"ERR737261","CC22",NA,"CC22",FALSE
"ERR737262","CC22",NA,"CC22",FALSE
"ERR737263","CC22",NA,"CC22",FALSE
"ERR737264","CC1",NA,"CC1",FALSE
"ERR737265","CC22",NA,"CC22",FALSE
"ERR737266","CC30",NA,"CC30",FALSE
"ERR737267","CC22",NA,"CC22",FALSE
"ERR737268","CC5",NA,"CC5",FALSE
"ERR737269","CC22",NA,"CC22",FALSE
"ERR737270","CC361",NA,"CC361",FALSE
"ERR737271","CC22",NA,"CC22",FALSE
"ERR737272","CC22",NA,"CC22",FALSE
"ERR737273","CC5",NA,"CC5",FALSE
"ERR737274","CC22",NA,"CC22",FALSE
"ERR737275","CC22",NA,"CC22",FALSE
"ERR737276","CC22",NA,"CC22",FALSE
"ERR737277","CC22",NA,"CC22",FALSE
"ERR737278","CC30",NA,"CC30",FALSE
"ERR737279","CC8",NA,"CC8",FALSE
"ERR737280","CC22",NA,"CC22",FALSE
"ERR737281","CC22",NA,"CC22",FALSE
"ERR737282","CC22",NA,"CC22",FALSE
"ERR737283","CC59",NA,"CC59",FALSE
"ERR737284","CC22",NA,"CC22",FALSE
"ERR737285","CC30",NA,"CC30",FALSE
"ERR737286","CC22",NA,"CC22",FALSE
"ERR737287","CC22",NA,"CC22",FALSE
"ERR737288","CC22",NA,"CC22",FALSE
"ERR737289","CC22",NA,"CC22",FALSE
"ERR737290","CC22",NA,"CC22",FALSE
"ERR737291","CC8",NA,"CC8",FALSE
"ERR737292","CC59",NA,"CC59",FALSE
"ERR737293","CC361",NA,"CC361",FALSE
"ERR737294","CC1",NA,"CC1",FALSE
"ERR737295","CC22",NA,"CC22",FALSE
"ERR737296","CC22",NA,"CC22",FALSE
"ERR737297","CC22",NA,"CC22",FALSE
"ERR737298","CC45",NA,"CC45",FALSE
"ERR737299","CC22",NA,"CC22",FALSE
"ERR737300","CC22",NA,"CC22",FALSE
"ERR737301","CC22",NA,"CC22",FALSE
"ERR737302","CC12",NA,"CC12",FALSE
"ERR737303","CC22",NA,"CC22",FALSE
"ERR737304","CC22",NA,"CC22",FALSE
"ERR737305","CC22",NA,"CC22",FALSE
"ERR737306","CC22",NA,"CC22",FALSE
"ERR737307","CC22",NA,"CC22",FALSE
"ERR737308","CC22",NA,"CC22",FALSE
"ERR737309","CC22",NA,"CC22",FALSE
"ERR737310","CC22",NA,"CC22",FALSE
"ERR737311","CC22",NA,"CC22",FALSE
"ERR737312","CC22",NA,"CC22",FALSE
"ERR737313","CC59",NA,"CC59",FALSE
"ERR737314","CC22",NA,"CC22",FALSE
"ERR737315","CC22",NA,"CC22",FALSE
"ERR737316","CC22",NA,"CC22",FALSE
"ERR737317","CC22",NA,"CC22",FALSE
"ERR737318","CC22",NA,"CC22",FALSE
"ERR737319","CC22",NA,"CC22",FALSE
"ERR737320","CC6",NA,"CC6",FALSE
"ERR737321","CC22",NA,"CC22",FALSE
"ERR737322","CC22",NA,"CC22",FALSE
"ERR737323","CC22",NA,"CC22",FALSE
"ERR737324","CC8",NA,"CC8",FALSE
"ERR737325","CC22",NA,"CC22",FALSE
"ERR737326","CC22",NA,"CC22",FALSE
"ERR737327","CC22",NA,"CC22",FALSE
"ERR737329","CC22",NA,"CC22",FALSE
"ERR737330","CC22",NA,"CC22",FALSE
"ERR737331","CC1",NA,"CC1",FALSE
"ERR737332","CC8",NA,"CC8",FALSE
"ERR737333","CC22",NA,"CC22",FALSE
"ERR737334","CC22",NA,"CC22",FALSE
"ERR737335","CC22",NA,"CC22",FALSE
"ERR737336","CC22",NA,"CC22",FALSE
"ERR737337","CC22",NA,"CC22",FALSE
"ERR737338","CC22",NA,"CC22",FALSE
"ERR737339","CC5",NA,"CC5",FALSE
"ERR737340","CC22",NA,"CC22",FALSE
"ERR737341","CC22",NA,"CC22",FALSE
"ERR737342","CC22",NA,"CC22",FALSE
"ERR737343","CC5",NA,"CC5",FALSE
"ERR737344","CC22",NA,"CC22",FALSE
"ERR737345","CC22",NA,"CC22",FALSE
"ERR737346","CC22",NA,"CC22",FALSE
"ERR737347","CC30",NA,"CC30",FALSE
"ERR737348","CC22",NA,"CC22",FALSE
"ERR737349","CC45",NA,"CC45",FALSE
"ERR737350","CC45",NA,"CC45",FALSE
"ERR737351","CC22",NA,"CC22",FALSE
"ERR737352","CC22",NA,"CC22",FALSE
"ERR737353","CC22",NA,"CC22",FALSE
"ERR737354","CC22",NA,"CC22",FALSE
"ERR737355","CC22",NA,"CC22",FALSE
"ERR737356","CC30",NA,"CC30",FALSE
"ERR737357","CC59",NA,"CC59",FALSE
"ERR737358","CC22",NA,"CC22",FALSE
"ERR737359","CC8",NA,"CC8",FALSE
"ERR737360","CC22",NA,"CC22",FALSE
"ERR737361","CC8",NA,"CC8",FALSE
"ERR737362","CC59",NA,"CC59",FALSE
"ERR737363","CC22",NA,"CC22",FALSE
"ERR737364","CC22",NA,"CC22",FALSE
"ERR737365","CC22",NA,"CC22",FALSE
"ERR737366","CC45",NA,"CC45",FALSE
"ERR737367","CC22",NA,"CC22",FALSE
"ERR737368","CC5",NA,"CC5",FALSE
"ERR737369","CC22",NA,"CC22",FALSE
"ERR737370","CC15",NA,"CC15",FALSE
"ERR737371","CC22",NA,"CC22",FALSE
"ERR737372","CC22",NA,"CC22",FALSE
"ERR737373","CC30",NA,"CC30",FALSE
"ERR737374","CC30",NA,"CC30",FALSE
"ERR737375","CC772/CC834",NA,"CC772/CC834",FALSE
"ERR737376","CC22",NA,"CC22",FALSE
"ERR737377","CC59",NA,"CC59",FALSE
"ERR737378","CC1",NA,"CC1",FALSE
"ERR737379","CC22",NA,"CC22",FALSE
"ERR737380","CC22",NA,"CC22",FALSE
"ERR737381","CC45",NA,"CC45",FALSE
"ERR737382","CC22",NA,"CC22",FALSE
"ERR737383","CC22",NA,"CC22",FALSE
"ERR737384","CC22",NA,"CC22",FALSE
"ERR737385","CC22",NA,"CC22",FALSE
"ERR737386","CC22",NA,"CC22",FALSE
"ERR737387","CC22",NA,"CC22",FALSE
"ERR737388","CC22",NA,"CC22",FALSE
"ERR737389","CC22",NA,"CC22",FALSE
"ERR737390","CC5",NA,"CC5",FALSE
"ERR737391","CC22",NA,"CC22",FALSE
"ERR737392","CC22",NA,"CC22",FALSE
"ERR737393","CC22",NA,"CC22",FALSE
"ERR737394","CC22",NA,"CC22",FALSE
"ERR737395","CC59",NA,"CC59",FALSE
"ERR737396","CC22",NA,"CC22",FALSE
"ERR737397","CC22",NA,"CC22",FALSE
"ERR737398","CC22",NA,"CC22",FALSE
"ERR737399","CC5",NA,"CC5",FALSE
"ERR737400","CC22",NA,"CC22",FALSE
"ERR737401","CC45",NA,"CC45",FALSE
"ERR737402","CC22",NA,"CC22",FALSE
"ERR737403","CC5",NA,"CC5",FALSE
"ERR737404","CC59",NA,"CC59",FALSE
"ERR737405","CC772/CC834",NA,"CC772/CC834",FALSE
"ERR737406","CC30",NA,"CC30",FALSE
"ERR737407","CC22",NA,"CC22",FALSE
"ERR737408","CC1",NA,"CC1",FALSE
"ERR737409","CC22",NA,"CC22",FALSE
"ERR737410","CC22",NA,"CC22",FALSE
"ERR737411","CC22",NA,"CC22",FALSE
"ERR737412","CC22",NA,"CC22",FALSE
"ERR737413","CC30",NA,"CC30",FALSE
"ERR737414","CC22",NA,"CC22",FALSE
"ERR737415","CC5",NA,"CC5",FALSE
"ERR737416","CC5",NA,"CC5",FALSE
"ERR737417","CC22",NA,"CC22",FALSE
"ERR737418","CC22",NA,"CC22",FALSE
"ERR737419","CC5",NA,"CC5",FALSE
"ERR737420","CC22",NA,"CC22",FALSE
"ERR737421","CC22",NA,"CC22",FALSE
"ERR737422","CC22",NA,"CC22",FALSE
"ERR737423","CC22",NA,"CC22",FALSE
"ERR737424","CC22",NA,"CC22",FALSE
"ERR737425","CC22",NA,"CC22",FALSE
"ERR737426","CC30",NA,"CC30",FALSE
"ERR737427","CC22",NA,"CC22",FALSE
"ERR737428","CC22",NA,"CC22",FALSE
"ERR737429","CC45",NA,"CC45",FALSE
"ERR737430","CC22",NA,"CC22",FALSE
"ERR737431","CC22",NA,"CC22",FALSE
"ERR737432","CC22",NA,"CC22",FALSE
"ERR737433","CC361",NA,"CC361",FALSE
"ERR737434","CC22",NA,"CC22",FALSE
"ERR737435","CC22",NA,"CC22",FALSE
"ERR737436","CC22",NA,"CC22",FALSE
"ERR737437","CC22",NA,"CC22",FALSE
"ERR737438","CC5",NA,"CC5",FALSE
"ERR737439","CC8",NA,"CC8",FALSE
"ERR737440","CC30",NA,"CC30",FALSE
"ERR737441","CC22",NA,"CC22",FALSE
"ERR737442","CC22",NA,"CC22",FALSE
"ERR737443","CC30",NA,"CC30",FALSE
"ERR737444","CC22",NA,"CC22",FALSE
"ERR737445","CC22",NA,"CC22",FALSE
"ERR737446","CC22",NA,"CC22",FALSE
"ERR737447","CC22",NA,"CC22",FALSE
"ERR737448","CC45",NA,"CC45",FALSE
"ERR737449","CC22",NA,"CC22",FALSE
"ERR737450","CC5",NA,"CC5",FALSE
"ERR737451","CC7",NA,"CC7",FALSE
"ERR737452","CC22",NA,"CC22",FALSE
"ERR737453","CC22",NA,"CC22",FALSE
"ERR737454","CC22",NA,"CC22",FALSE
"ERR737455","CC5",NA,"CC5",FALSE
"ERR737456","CC22",NA,"CC22",FALSE
"ERR737457","CC22",NA,"CC22",FALSE
"ERR737458","CC152",NA,"CC152",FALSE
"ERR737459","CC22",NA,"CC22",FALSE
"ERR737460","CC45",NA,"CC45",FALSE
"ERR737461","CC22",NA,"CC22",FALSE
"ERR737462","CC80",NA,"CC80",FALSE
"ERR737463","CC22",NA,"CC22",FALSE
"ERR737464","CC5",NA,"CC5",FALSE
"ERR737465","CC22",NA,"CC22",FALSE
"ERR737466","CC1",NA,"CC1",FALSE
"ERR737467","CC22",NA,"CC22",FALSE
"ERR737468","CC8",NA,"CC8",FALSE
"ERR737469","CC22",NA,"CC22",FALSE
"ERR737470","CC22",NA,"CC22",FALSE
"ERR737471","CC22",NA,"CC22",FALSE
"ERR737472","CC22",NA,"CC22",FALSE
"ERR737473","CC22",NA,"CC22",FALSE
"ERR737474","CC22",NA,"CC22",FALSE
"ERR737475","CC22",NA,"CC22",FALSE
"ERR737476","CC1",NA,"CC1",FALSE
"ERR737477","CC59",NA,"CC59",FALSE
"ERR737478","CC22",NA,"CC22",FALSE
"ERR737479","CC22",NA,"CC22",FALSE
"ERR737480","CC1943",NA,"CC1943",FALSE
"ERR737481","CC1",NA,"CC1",FALSE
"ERR737482","CC22",NA,"CC22",FALSE
"ERR737483","CC22",NA,"CC22",FALSE
"ERR737484","CC1",NA,"CC1",FALSE
"ERR737485","CC22",NA,"CC22",FALSE
"ERR737486","CC22",NA,"CC22",FALSE
"ERR737487","CC22",NA,"CC22",FALSE
"ERR737488","CC30",NA,"CC30",FALSE
"ERR737489","CC22",NA,"CC22",FALSE
"ERR737490","CC22",NA,"CC22",FALSE
"ERR737491","CC59",NA,"CC59",FALSE
"ERR737492","CC22",NA,"CC22",FALSE
"ERR737493","CC45",NA,"CC45",FALSE
"ERR737494","CC30",NA,"CC30",FALSE
"ERR737495","CC22",NA,"CC22",FALSE
"ERR737496","CC22",NA,"CC22",FALSE
"ERR737497","CC45",NA,"CC45",FALSE
"ERR737498","CC22",NA,"CC22",FALSE
"ERR737499","CC22",NA,"CC22",FALSE
"ERR737500","CC22",NA,"CC22",FALSE
"ERR737501","CC22",NA,"CC22",FALSE
"ERR737502","CC22",NA,"CC22",FALSE
"ERR737503","CC8",NA,"CC8",FALSE
"ERR737504","CC22",NA,"CC22",FALSE
"ERR737505","CC22",NA,"CC22",FALSE
"ERR737506","CC22",NA,"CC22",FALSE
"ERR737507","CC30",NA,"CC30",FALSE
"ERR737508","CC22",NA,"CC22",FALSE
"ERR737509","CC22",NA,"CC22",FALSE
"ERR737510","CC22",NA,"CC22",FALSE
"ERR737511","CC22",NA,"CC22",FALSE
"ERR737512","CC1",NA,"CC1",FALSE
"ERR737513","CC22",NA,"CC22",FALSE
"ERR737514","CC22",NA,"CC22",FALSE
"ERR737515","CC45",NA,"CC45",FALSE
"ERR737516","CC22",NA,"CC22",FALSE
"ERR737517","CC22",NA,"CC22",FALSE
"ERR737518","CC22",NA,"CC22",FALSE
"ERR737519","CC1",NA,"CC1",FALSE
"ERR737520","CC22",NA,"CC22",FALSE
"ERR737521","CC22",NA,"CC22",FALSE
"ERR737522","CC22",NA,"CC22",FALSE
"ERR737523","CC22",NA,"CC22",FALSE
"ERR737524","CC22",NA,"CC22",FALSE
"ERR737525","CC22",NA,"CC22",FALSE
"ERR737526","CC1",NA,"CC1",FALSE
"ERR737527","CC22",NA,"CC22",FALSE
"ERR737528","CC22",NA,"CC22",FALSE
"ERR737529","CC22",NA,"CC22",FALSE
"ERR737530","CC5",NA,"CC5",FALSE
"ERR737531","CC22",NA,"CC22",FALSE
"ERR737532","CC22",NA,"CC22",FALSE
"ERR737533","CC22",NA,"CC22",FALSE
"ERR737534","CC22",NA,"CC22",FALSE
"ERR737535","CC45",NA,"CC45",FALSE
"ERR737536","CC361",NA,"CC361",FALSE
"ERR737537","CC8",NA,"CC8",FALSE
"ERR737538","CC78",NA,"CC78",FALSE
"ERR737539","CC80",NA,"CC80",FALSE
"ERR737540","CC22",NA,"CC22",FALSE
"ERR737541","CC22",NA,"CC22",FALSE
"ERR737542","CC22",NA,"CC22",FALSE
"ERR737543","CC130",NA,"CC130",FALSE
"ERR737544","CC772/CC834",NA,"CC772/CC834",FALSE
"ERR737545","CC22",NA,"CC22",FALSE
"ERR737546","CC22",NA,"CC22",FALSE
"ERR737547","CC22",NA,"CC22",FALSE
"ERR737548","CC22",NA,"CC22",FALSE
"ERR737549","CC22",NA,"CC22",FALSE
"ERR737550","CC45",NA,"CC45",FALSE
"ERR737551","CC59",NA,"CC59",FALSE
"ERR737552","CC22",NA,"CC22",FALSE
"ERR737553","CC22",NA,"CC22",FALSE
"ERR737554","CC22",NA,"CC22",FALSE
"ERR737555","CC130",NA,"CC130",FALSE
"ERR737556","CC22",NA,"CC22",FALSE
"ERR737557","CC22",NA,"CC22",FALSE
"ERR737558","CC22",NA,"CC22",FALSE
"ERR737559","CC45",NA,"CC45",FALSE
"ERR737560","CC22",NA,"CC22",FALSE
"ERR737561","CC22",NA,"CC22",FALSE
"ERR737562","CC22",NA,"CC22",FALSE
"ERR737563","CC45",NA,"CC45",FALSE
"ERR737564","CC22",NA,"CC22",FALSE
"ERR737565","CC22",NA,"CC22",FALSE
"ERR737566","CC1",NA,"CC1",FALSE
"ERR737567","CC22",NA,"CC22",FALSE
"ERR737568","CC22",NA,"CC22",FALSE
"ERR737569","CC22",NA,"CC22",FALSE
"ERR737570","CC22",NA,"CC22",FALSE
"ERR737571","CC72",NA,"CC72",FALSE
"ERR737572","CC22",NA,"CC22",FALSE
"ERR737573","CC22",NA,"CC22",FALSE
"ERR737574","CC22",NA,"CC22",FALSE
"ERR737575","CC22",NA,"CC22",FALSE
"ERR737576","CC22",NA,"CC22",FALSE
"ERR737577","CC22",NA,"CC22",FALSE
"ERR737578","CC22",NA,"CC22",FALSE
"ERR737579","CC22",NA,"CC22",FALSE
"ERR737580","CC361",NA,"CC361",FALSE
"ERR737581","CC22",NA,"CC22",FALSE
"ERR737582","CC22",NA,"CC22",FALSE
"ERR737583","CC22",NA,"CC22",FALSE
"ERR737584","CC22",NA,"CC22",FALSE
"ERR737585","CC22",NA,"CC22",FALSE
"ERR737586","CC22",NA,"CC22",FALSE
"ERR737587","CC45",NA,"CC45",FALSE
"ERR737588","CC22",NA,"CC22",FALSE
"ERR737589","CC22",NA,"CC22",FALSE
"ERR737590","CC1",NA,"CC1",FALSE
"ERR737591","CC22",NA,"CC22",FALSE
"ERR737592","CC22",NA,"CC22",FALSE
"ERR737593","CC22",NA,"CC22",FALSE
"ERR737594","CC22",NA,"CC22",FALSE
"ERR737595","CC30",NA,"CC30",FALSE
"ERR737596","CC22",NA,"CC22",FALSE
"ERR737597","CC22",NA,"CC22",FALSE
"ERR737598","CC22",NA,"CC22",FALSE
"ERR737599","CC22",NA,"CC22",FALSE
"ERR737600","CC22",NA,"CC22",FALSE
"ERR737601","CC59",NA,"CC59",FALSE
"ERR737602","CC22",NA,"CC22",FALSE
"ERR737603","CC22",NA,"CC22",FALSE
"ERR737604","CC22",NA,"CC22",FALSE
"ERR737606","CC22",NA,"CC22",FALSE
"ERR737607","CC22",NA,"CC22",FALSE
"ERR737608","CC22",NA,"CC22",FALSE
"ERR737609","CC22",NA,"CC22",FALSE
"ERR737610","CC22",NA,"CC22",FALSE
"ERR737611","CC22",NA,"CC22",FALSE
"ERR737612","CC1",NA,"CC1",FALSE
"ERR737613","CC22",NA,"CC22",FALSE
"ERR737614","CC22",NA,"CC22",FALSE
"ERR737615","CC22",NA,"CC22",FALSE
"ERR737616","CC22",NA,"CC22",FALSE
"ERR737617","CC1",NA,"CC1",FALSE
"ERR737618","CC22",NA,"CC22",FALSE
"ERR737619","CC22",NA,"CC22",FALSE
"ERR737620","CC1",NA,"CC1",FALSE
"ERR737621","CC30",NA,"CC30",FALSE
"ERR737622","CC22",NA,"CC22",FALSE
"ERR737623","CC30",NA,"CC30",FALSE
"ERR737624","CC22",NA,"CC22",FALSE
"ERR737625","CC22",NA,"CC22",FALSE
"ERR737626","CC22",NA,"CC22",FALSE
"ERR737627","CC15",NA,"CC15",FALSE
"ERR737628","CC22",NA,"CC22",FALSE
"ERR737629","CC22",NA,"CC22",FALSE
"ERR737630","CC22",NA,"CC22",FALSE
"ERR737631","CC22",NA,"CC22",FALSE
"ERR737632","CC45",NA,"CC45",FALSE
"ERR737633","CC22",NA,"CC22",FALSE
"ERR737634","CC22",NA,"CC22",FALSE
"ERR737635","CC22",NA,"CC22",FALSE
"ERR737636","CC22",NA,"CC22",FALSE
"ERR737637","CC22",NA,"CC22",FALSE
"ERR737638","CC22",NA,"CC22",FALSE
"ERR737639","CC22",NA,"CC22",FALSE
"ERR737640","CC130",NA,"CC130",FALSE
"ERR737641","CC22",NA,"CC22",FALSE
"ERR737642","CC22",NA,"CC22",FALSE
"ERR737643","CC22",NA,"CC22",FALSE
"ERR737644","CC8",NA,"CC8",FALSE
"ERR737645","CC22",NA,"CC22",FALSE
"ERR737646","CC22",NA,"CC22",FALSE
"ERR737647","CC22",NA,"CC22",FALSE
"ERR742876","CC22",NA,"CC22",FALSE
"ERR742877","CC8",NA,"CC8",FALSE
"ERR742878","CC22",NA,"CC22",FALSE
