sample,search_type,n_snps,n_reads,fin_score,proportion_matched,proportion_scheme_found,estimated_coverage,predicted_MLST.CC,reads_w_result,MLST.CC,CC_filled,predicted_mlst_is_single,predicted_mlst_is_correct_INFERRED
ERR12511686,minsnps,5,3000,0.0123456790123457,0.111111111111111,0.111111111111111,0.153288571428571,"CC1,CC15,CC361/CC15,CC779,CC8",3,Unknown,CC8,FALSE,TRUE
ERR12511686,minsnps,5,4000,0.0219478737997256,0.148148148148148,0.148148148148148,0.204837142857143,"CC15,CC361/CC15,CC779,CC8",4,Unknown,CC8,FALSE,TRUE
ERR12511686,minsnps,5,5000,0.0672153635116597,0.259259259259259,0.259259259259259,0.2559275,CC8,7,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,5,6000,0.0877914951989024,0.296296296296296,0.296296296296296,0.307104285714286,CC8,8,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,5,7000,0.0877914951989024,0.296296296296296,0.296296296296296,0.35829,CC8,8,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,5,8000,0.137174211248285,0.37037037037037,0.37037037037037,0.410062142857143,CC8,10,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,30,1000,0.0025507601265177,0.0505050505050505,0.0505050505050505,0.0510242857142857,"CC361/CC15,CC779,CC8",5,Unknown,CC8,FALSE,TRUE
ERR12511686,minsnps,30,2000,0.00734618916437098,0.0808080808080808,0.0909090909090909,0.102495,"CC779,CC8",8,Unknown,CC8,FALSE,TRUE
ERR12511686,minsnps,30,3000,0.00918273645546373,0.0909090909090909,0.101010101010101,0.153288571428571,"CC779,CC8",9,Unknown,CC8,FALSE,TRUE
ERR12511686,minsnps,30,4000,0.0145903479236812,0.111111111111111,0.131313131313131,0.204837142857143,"CC779,CC8",11,Unknown,CC8,FALSE,TRUE
ERR12511686,minsnps,30,5000,0.0329558208346088,0.171717171717172,0.191919191919192,0.2559275,CC8,17,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,30,6000,0.0367309458218549,0.181818181818182,0.202020202020202,0.307104285714286,CC8,18,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,30,7000,0.0469339863279257,0.202020202020202,0.232323232323232,0.35829,CC8,20,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,30,8000,0.0685644322007958,0.242424242424242,0.282828282828283,0.410062142857143,CC8,24,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,1000,0.00426756900078282,0.0653266331658292,0.0653266331658292,0.0510242857142857,CC8,13,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,2000,0.00959571727986667,0.0954773869346734,0.100502512562814,0.102495,CC8,19,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,3000,0.0176763213050176,0.125628140703518,0.14070351758794,0.153288571428571,CC8,25,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,4000,0.0273982980227773,0.155778894472362,0.175879396984925,0.204837142857143,CC8,31,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,5000,0.0465897325825107,0.206030150753769,0.226130653266332,0.2559275,CC8,41,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,6000,0.0521198959622232,0.21608040201005,0.241206030150754,0.307104285714286,CC8,43,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,7000,0.0629024519582838,0.236180904522613,0.266331658291457,0.35829,CC8,47,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,79,8000,0.0732304739779299,0.251256281407035,0.291457286432161,0.410062142857143,CC8,50,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,1000,0.00536666666666667,0.07,0.0766666666666667,0.0510242857142857,CC8,21,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,2000,0.0106333333333333,0.0966666666666667,0.11,0.102495,CC8,29,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,3000,0.0168,0.12,0.14,0.153288571428571,CC8,36,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,4000,0.0238888888888889,0.143333333333333,0.166666666666667,0.204837142857143,CC8,43,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,5000,0.0418888888888889,0.193333333333333,0.216666666666667,0.2559275,CC8,58,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,6000,0.0534444444444446,0.216666666666667,0.246666666666667,0.307104285714286,CC8,65,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,7000,0.0655999999999999,0.24,0.273333333333333,0.35829,CC8,72,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,147,8000,0.0743111111111109,0.253333333333333,0.293333333333333,0.410062142857143,CC8,76,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,1000,0.00491145218417945,0.0675324675324675,0.0727272727272727,0.0510242857142857,CC8,26,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,2000,0.00971496036431102,0.0935064935064935,0.103896103896104,0.102495,CC8,36,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,3000,0.0148423005565863,0.114285714285714,0.12987012987013,0.153288571428571,CC8,44,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,4000,0.0214538708045202,0.137662337662338,0.155844155844156,0.204837142857143,CC8,53,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,5000,0.0388598414572441,0.187012987012987,0.207792207792208,0.2559275,CC8,72,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,6000,0.0497284533648168,0.21038961038961,0.236363636363636,0.307104285714286,CC8,81,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,7000,0.0632349468713105,0.236363636363636,0.267532467532468,0.35829,CC8,91,Unknown,CC8,TRUE,TRUE
ERR12511686,minsnps,200,8000,0.0726395682239838,0.251948051948052,0.288311688311688,0.410062142857143,CC8,97,Unknown,CC8,TRUE,TRUE
ERR12511687,random,7,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,random,7,2000,0,0,0,0.0999825,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,random,7,3000,0,0,0,0.149895357142857,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,random,7,4000,0.0204081632653062,0.142857142857143,0.142857142857143,0.199973214285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,7,5000,0.0204081632653062,0.142857142857143,0.142857142857143,0.2501025,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,7,6000,0.0816326530612246,0.285714285714286,0.285714285714286,0.299865,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,7,7000,0.183673469387755,0.428571428571429,0.428571428571429,0.349688928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC78,FALSE,TRUE
ERR12511687,random,7,8000,0.326530612244897,0.571428571428571,0.571428571428571,0.399344285714286,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8,CC96",4,Unknown,CC78,FALSE,TRUE
ERR12511687,random,13,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,random,13,2000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.0999825,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,13,3000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.149895357142857,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,13,4000,0.0236686390532545,0.153846153846154,0.153846153846154,0.199973214285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,13,5000,0.0236686390532545,0.153846153846154,0.153846153846154,0.2501025,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,13,6000,0.0532544378698226,0.230769230769231,0.230769230769231,0.299865,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC78,FALSE,TRUE
ERR12511687,random,13,7000,0.0946745562130179,0.307692307692308,0.307692307692308,0.349688928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC78,FALSE,TRUE
ERR12511687,random,13,8000,0.147928994082841,0.384615384615385,0.384615384615385,0.399344285714286,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8,CC96",5,Unknown,CC78,FALSE,TRUE
ERR12511687,random,18,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,random,18,2000,0.00308641975308642,0.0555555555555556,0.0555555555555556,0.0999825,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,18,3000,0.00308641975308642,0.0555555555555556,0.0555555555555556,0.149895357142857,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,18,4000,0.0123456790123457,0.111111111111111,0.111111111111111,0.199973214285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,18,5000,0.0123456790123457,0.111111111111111,0.111111111111111,0.2501025,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,18,6000,0.0277777777777779,0.166666666666667,0.166666666666667,0.299865,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC78,FALSE,TRUE
ERR12511687,random,18,7000,0.0493827160493826,0.222222222222222,0.222222222222222,0.349688928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC78,FALSE,TRUE
ERR12511687,random,18,8000,0.111111111111111,0.333333333333333,0.333333333333333,0.399344285714286,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8,CC96",6,Unknown,CC78,FALSE,TRUE
ERR12511687,random,23,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,random,23,2000,0.00189035916824197,0.0434782608695652,0.0434782608695652,0.0999825,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,23,3000,0.00189035916824197,0.0434782608695652,0.0434782608695652,0.149895357142857,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,23,4000,0.00756143667296786,0.0869565217391304,0.0869565217391304,0.199973214285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,23,5000,0.00756143667296786,0.0869565217391304,0.0869565217391304,0.2501025,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,23,6000,0.0170132325141778,0.130434782608696,0.130434782608696,0.299865,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC78,FALSE,TRUE
ERR12511687,random,23,7000,0.0472589792060491,0.217391304347826,0.217391304347826,0.349688928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC942,CC96",5,Unknown,CC78,FALSE,TRUE
ERR12511687,random,23,8000,0.0926275992438566,0.304347826086957,0.304347826086957,0.399344285714286,"CC1,CC101,CC12,CC361/CC15,CC71,CC772/CC834,CC78,CC8,CC96",7,Unknown,CC78,FALSE,TRUE
ERR12511687,random,27,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,random,27,2000,0.00137174211248285,0.037037037037037,0.037037037037037,0.0999825,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,random,27,3000,0.00548696844993142,0.0740740740740741,0.0740740740740741,0.149895357142857,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC78,FALSE,TRUE
ERR12511687,random,27,4000,0.0123456790123457,0.111111111111111,0.111111111111111,0.199973214285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",3,Unknown,CC78,FALSE,TRUE
ERR12511687,random,27,5000,0.0219478737997256,0.148148148148148,0.148148148148148,0.2501025,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC7,CC71,CC72,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC78,FALSE,TRUE
ERR12511687,random,27,6000,0.0342935528120713,0.185185185185185,0.185185185185185,0.299865,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC7,CC71,CC72,CC78,CC789,CC8,CC80,CC93,CC942,CC96",5,Unknown,CC78,FALSE,TRUE
ERR12511687,random,27,7000,0.0672153635116597,0.259259259259259,0.259259259259259,0.349688928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC7,CC71,CC72,CC78,CC789,CC8,CC80,CC942,CC96",7,Unknown,CC78,FALSE,TRUE
ERR12511687,random,27,8000,0.111111111111111,0.333333333333333,0.333333333333333,0.399344285714286,"CC1,CC101,CC12,CC361/CC15,CC71,CC78,CC8,CC96",9,Unknown,CC78,FALSE,TRUE
ERR12511687,random,100,1000,0.0016,0.04,0.04,0.0499810714285714,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC398/CC5561,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC78,FALSE,TRUE
ERR12511687,random,100,2000,0.0049,0.07,0.07,0.0999825,"CC1,CC101,CC12,CC15,CC20,CC25,CC361,CC361/CC15,CC398/CC5561,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC93,CC96",7,Unknown,CC78,FALSE,TRUE
ERR12511687,random,100,3000,0.01,0.1,0.1,0.149895357142857,CC78,10,Unknown,CC78,TRUE,TRUE
ERR12511687,random,100,4000,0.0156,0.12,0.13,0.199973214285714,"CC1,CC15,CC78,CC8",12,Unknown,CC78,FALSE,TRUE
ERR12511687,random,100,5000,0.024,0.15,0.16,0.2501025,"CC1,CC15,CC78,CC8",15,Unknown,CC78,FALSE,TRUE
ERR12511687,random,100,6000,0.0342,0.18,0.19,0.299865,"CC1,CC15,CC78,CC8",18,Unknown,CC78,FALSE,TRUE
ERR12511687,random,100,7000,0.04,0.2,0.2,0.349688928571429,CC78,20,Unknown,CC78,TRUE,TRUE
ERR12511687,random,100,8000,0.0529,0.23,0.23,0.399344285714286,CC78,23,Unknown,CC78,TRUE,TRUE
ERR12511687,random,200,1000,0.002025,0.045,0.045,0.0499810714285714,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC398/CC5561,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC942,CC96",9,Unknown,CC78,FALSE,TRUE
ERR12511687,random,200,2000,0.006,0.075,0.08,0.0999825,"CC1,CC101,CC12,CC15,CC361,CC361/CC15,CC398/CC5561,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8",15,Unknown,CC78,FALSE,TRUE
ERR12511687,random,200,3000,0.0095,0.095,0.1,0.149895357142857,CC78,19,Unknown,CC78,TRUE,TRUE
ERR12511687,random,200,4000,0.012075,0.105,0.115,0.199973214285714,"CC1,CC15,CC78,CC8",21,Unknown,CC78,FALSE,TRUE
ERR12511687,random,200,5000,0.0156,0.12,0.13,0.2501025,"CC1,CC15,CC78,CC8",24,Unknown,CC78,FALSE,TRUE
ERR12511687,random,200,6000,0.0272,0.16,0.17,0.299865,"CC1,CC15,CC78,CC8",32,Unknown,CC78,FALSE,TRUE
ERR12511687,random,200,7000,0.03515,0.185,0.19,0.349688928571429,CC78,37,Unknown,CC78,TRUE,TRUE
ERR12511687,random,200,8000,0.05175,0.225,0.23,0.399344285714286,CC78,45,Unknown,CC78,TRUE,TRUE
ERR12511687,random,300,1000,0.00158888888888889,0.0366666666666667,0.0433333333333333,0.0499810714285714,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC361,CC361/CC15,CC398/CC5561,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC942,CC96",11,Unknown,CC78,FALSE,TRUE
ERR12511687,random,300,2000,0.00664444444444445,0.0766666666666667,0.0866666666666667,0.0999825,"CC1,CC101,CC12,CC15,CC361,CC361/CC15,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8",23,Unknown,CC78,FALSE,TRUE
ERR12511687,random,300,3000,0.0135666666666666,0.11,0.123333333333333,0.149895357142857,CC78,33,Unknown,CC78,TRUE,TRUE
ERR12511687,random,300,4000,0.0190666666666667,0.13,0.146666666666667,0.199973214285714,"CC1,CC15,CC78,CC8",39,Unknown,CC78,FALSE,TRUE
ERR12511687,random,300,5000,0.0239555555555556,0.146666666666667,0.163333333333333,0.2501025,"CC1,CC15,CC78,CC8",44,Unknown,CC78,FALSE,TRUE
ERR12511687,random,300,6000,0.036,0.18,0.2,0.299865,"CC1,CC15,CC78,CC8",54,Unknown,CC78,FALSE,TRUE
ERR12511687,random,300,7000,0.0440555555555556,0.203333333333333,0.216666666666667,0.349688928571429,CC78,61,Unknown,CC78,TRUE,TRUE
ERR12511687,random,300,8000,0.0633111111111113,0.246666666666667,0.256666666666667,0.399344285714286,CC78,74,Unknown,CC78,TRUE,TRUE
ERR12511687,random,400,1000,0.0018,0.04,0.045,0.0499810714285714,"CC1,CC10,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC361/CC15,CC398/CC5561,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC942,CC96",16,Unknown,CC78,FALSE,TRUE
ERR12511687,random,400,2000,0.0061875,0.075,0.0825,0.0999825,"CC1,CC12,CC15,CC361/CC15,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8",30,Unknown,CC78,FALSE,TRUE
ERR12511687,random,400,3000,0.0132,0.11,0.12,0.149895357142857,CC78,44,Unknown,CC78,TRUE,TRUE
ERR12511687,random,400,4000,0.020625,0.1375,0.15,0.199973214285714,"CC1,CC15,CC78,CC8",55,Unknown,CC78,FALSE,TRUE
ERR12511687,random,400,5000,0.0284375,0.1625,0.175,0.2501025,CC78,65,Unknown,CC78,TRUE,TRUE
ERR12511687,random,400,6000,0.03994375,0.1925,0.2075,0.299865,CC78,77,Unknown,CC78,TRUE,TRUE
ERR12511687,random,400,7000,0.05173125,0.2225,0.2325,0.349688928571429,CC78,89,Unknown,CC78,TRUE,TRUE
ERR12511687,random,400,8000,0.0682375,0.2575,0.265,0.399344285714286,CC78,103,Unknown,CC78,TRUE,TRUE
ERR12511687,minsnps,1,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,1,2000,0,0,0,0.0999825,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,1,3000,0,0,0,0.149895357142857,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,1,4000,0,0,0,0.199973214285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,1,5000,0.0204081632653062,0.142857142857143,0.142857142857143,0.2501025,"CC101,CC15,CC361/CC15,CC5,CC72,CC772/CC834,CC78,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,1,6000,0.0816326530612246,0.285714285714286,0.285714285714286,0.299865,"CC15,CC361/CC15,CC72,CC772/CC834,CC78",2,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,1,7000,0.183673469387755,0.428571428571429,0.428571428571429,0.349688928571429,"CC15,CC361/CC15,CC72,CC772/CC834,CC78",3,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,1,8000,0.183673469387755,0.428571428571429,0.428571428571429,0.399344285714286,"CC15,CC361/CC15,CC72,CC772/CC834,CC78",3,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,2,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,2,2000,0,0,0,0.0999825,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,2,3000,0,0,0,0.149895357142857,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,2,4000,0,0,0,0.199973214285714,Unknown,0,Unknown,CC78,TRUE,FALSE
ERR12511687,minsnps,2,5000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.2501025,"CC101,CC15,CC361/CC15,CC5,CC72,CC772/CC834,CC78,CC96",1,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,2,6000,0.0236686390532545,0.153846153846154,0.153846153846154,0.299865,"CC15,CC361/CC15,CC72,CC772/CC834,CC78",2,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,2,7000,0.0532544378698226,0.230769230769231,0.230769230769231,0.349688928571429,"CC15,CC361/CC15,CC72,CC772/CC834,CC78",3,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,2,8000,0.0532544378698226,0.230769230769231,0.230769230769231,0.399344285714286,"CC15,CC361/CC15,CC72,CC772/CC834,CC78",3,Unknown,CC78,FALSE,TRUE
ERR12511687,minsnps,3,1000,0,0,0,0.0499810714285714,Unknown,0,Unknown,CC78,TRUE,FALSE
