Isolate.me,Part_of_test,MLST.CC,pubmlst_id,CC_filled,n_unknown,prop_unknown,has_disagreement,Barcode,PVL,MRSA,Estimated_coverage,minSNPs_predicted_27SNPs_2kReads,minSNPs_predicted_27SNPs_2kReads_is_single_correct
ERR3826095,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826096,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826097,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826098,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826099,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826100,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826101,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826102,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826103,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826104,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826105,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826106,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826107,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826108,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826109,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826110,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826111,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826112,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826113,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826114,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826115,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826116,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826117,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826118,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826119,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826120,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826121,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826122,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826123,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826124,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826125,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826126,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826127,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826128,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826129,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826130,FALSE,CC97,,CC97,0,0,FALSE,,,,,,
ERR3826131,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826132,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826133,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826134,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826135,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826136,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826137,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826138,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826139,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826140,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826141,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826142,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826143,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826144,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826145,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826146,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826147,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826148,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826149,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826150,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826151,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826152,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826153,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826154,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826155,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826156,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826157,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826158,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826159,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826160,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826161,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826162,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826163,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826164,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826165,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826166,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826167,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826168,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826169,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826170,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826171,FALSE,CC78,,CC78,0,0,FALSE,,,,,,
ERR3826172,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826173,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826174,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826175,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826176,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826177,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826178,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826179,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826180,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826181,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826182,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826183,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826184,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826185,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826186,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826187,FALSE,CC398/CC5561,,CC398/CC5561,0,0,FALSE,,,,,,
ERR3826188,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826189,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826190,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826191,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826192,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826193,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826194,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826195,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826196,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826197,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826198,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826199,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826200,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826201,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826202,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826203,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826204,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826205,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826206,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826207,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826208,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826209,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826210,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826211,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826212,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826213,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826214,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826215,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826216,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826217,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826218,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826219,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826220,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826221,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826222,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826223,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826224,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826225,FALSE,CC72,,CC72,0,0,FALSE,,,,,,
ERR3826226,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826227,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826228,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826229,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826230,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826231,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826232,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826233,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826234,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826235,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826236,FALSE,CC80,,CC80,0,0,FALSE,,,,,,
ERR3826237,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826238,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826239,FALSE,CC97,,CC97,0,0,FALSE,,,,,,
ERR3826240,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826241,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826243,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826244,FALSE,CC97,,CC97,0,0,FALSE,,,,,,
ERR3826245,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826246,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826247,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826248,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826249,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826250,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826251,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826252,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826254,FALSE,CC152,,CC152,0,0,FALSE,,,,,,
ERR3826255,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826256,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826257,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826258,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826259,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826260,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826261,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826262,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826263,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826264,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826265,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826266,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826267,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826268,FALSE,CC72,,CC72,0,0,FALSE,,,,,,
ERR3826270,FALSE,CC72,,CC72,0,0,FALSE,,,,,,
ERR3826271,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826272,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826273,FALSE,CC78,,CC78,0,0,FALSE,,,,,,
ERR3826274,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826275,FALSE,CC398/CC5561,,CC398/CC5561,0,0,FALSE,,,,,,
ERR3826276,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826277,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826278,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826279,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826280,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826281,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826282,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826283,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826284,FALSE,CC121,,CC121,0,0,FALSE,,,,,,
ERR3826285,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826286,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826287,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826288,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826289,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826290,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826291,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
ERR3826292,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826293,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826295,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826296,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826297,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826298,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826299,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826300,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826301,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826302,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826303,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826305,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826306,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826307,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826308,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826309,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826310,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826311,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826312,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826313,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826314,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826315,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826316,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826317,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826318,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826319,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826320,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826321,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826322,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826323,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826324,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826325,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826326,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826327,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826328,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826329,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826330,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826331,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826332,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826333,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
ERR3826334,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826335,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826336,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826337,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826338,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826339,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826340,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826341,FALSE,CC97,,CC97,0,0,FALSE,,,,,,
ERR3826342,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826343,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826344,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826345,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826346,FALSE,CC97,,CC97,0,0,FALSE,,,,,,
ERR3826347,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826348,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826349,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826350,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826351,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826352,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826353,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826354,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826355,FALSE,CC97,,CC97,0,0,FALSE,,,,,,
ERR3826356,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826357,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826358,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826360,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826361,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826362,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826363,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826364,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826365,FALSE,CC78,,CC78,0,0,FALSE,,,,,,
ERR3826366,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826367,FALSE,CC78,,CC78,0,0,FALSE,,,,,,
ERR3826368,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826369,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826370,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826371,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826372,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826373,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826374,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826375,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826376,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826377,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826378,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
ERR3826379,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826380,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826381,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826382,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826383,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826384,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826385,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826386,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826387,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826388,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826389,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826390,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826391,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826392,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826393,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826394,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826395,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826396,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826397,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826398,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826399,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826400,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826401,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826402,FALSE,CC12,,CC12,0,0,FALSE,,,,,,
ERR3826403,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826404,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826405,FALSE,CC97,,CC97,0,0,FALSE,,,,,,
ERR3826406,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826407,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826408,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826409,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826410,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826411,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826412,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826413,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826414,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826415,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826416,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826417,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826418,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826419,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826420,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826421,FALSE,CC130,,CC130,0,0,FALSE,,,,,,
ERR3826422,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826423,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826424,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826425,FALSE,CC398/CC5561,,CC398/CC5561,0,0,FALSE,,,,,,
ERR3826426,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826427,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826429,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826430,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826431,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826432,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826433,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826434,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826435,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826436,FALSE,CC72,,CC72,0,0,FALSE,,,,,,
ERR3826437,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826438,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826439,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826440,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826441,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826442,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826443,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826444,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826445,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826446,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826447,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826448,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826449,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826450,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826452,FALSE,CC5,,CC5,0,0,FALSE,,,,,,
ERR3826453,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826455,FALSE,CC1,,CC1,0,0,FALSE,,,,,,
ERR3826456,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826457,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826458,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826459,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826460,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826461,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826462,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826463,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826464,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826465,FALSE,CC6,,CC6,0,0,FALSE,,,,,,
ERR3826466,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826467,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826468,FALSE,CC8,,CC8,0,0,FALSE,,,,,,
ERR3826469,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826470,FALSE,CC398/CC5561,,CC398/CC5561,0,0,FALSE,,,,,,
ERR3826471,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826472,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
ERR3826473,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826474,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826475,FALSE,CC130,,CC130,0,0,FALSE,,,,,,
ERR3826476,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826477,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826478,FALSE,CC59,,CC59,0,0,FALSE,,,,,,
ERR3826479,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826480,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826481,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826482,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826483,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826484,FALSE,CC15,,CC15,0,0,FALSE,,,,,,
ERR3826485,FALSE,CC45,,CC45,0,0,FALSE,,,,,,
ERR3826486,FALSE,CC22,,CC22,0,0,FALSE,,,,,,
ERR3826487,FALSE,CC30,,CC30,0,0,FALSE,,,,,,
